"Id","VMail.Message","Day.Mins","Day.Calls","Day.Charge","Eve.Mins","Eve.Calls","Eve.Charge","Night.Mins","Night.Calls","Night.Charge","Intl.Mins","Intl.Calls","Intl.Charge","Int.l.Plan","VMail.Plan","CustServ.Calls"
2803,0,117.3,114,19.94,208.7,105,17.74,203.4,98,9.15,14.4,2,3.89,"no","no",2
2804,0,264,108,44.88,132.2,75,11.24,177.7,91,8,10.6,8,2.86,"no","no",3
2805,0,82.6,105,14.04,204,99,17.34,224.2,122,10.09,9.1,4,2.46,"no","no",1
2806,28,175.8,126,29.89,253.6,76,21.56,128.5,72,5.78,11.4,5,3.08,"yes","yes",1
2807,0,220.4,100,37.47,211.2,79,17.95,259.3,112,11.67,13.6,8,3.67,"no","no",2
2808,0,217,104,36.89,152.3,83,12.95,134.3,109,6.04,11.8,4,3.19,"no","no",2
2809,25,129,77,21.93,290,110,24.65,177.1,110,7.97,11.6,5,3.13,"no","yes",1
2810,0,150.5,106,25.59,152.9,112,13,215.9,86,9.72,3.5,3,0.95,"no","no",1
2811,42,193.3,66,32.86,263.3,85,22.38,214.4,97,9.65,11.1,4,3,"no","yes",0
2812,0,189.5,122,32.22,103.8,95,8.82,180.6,106,8.13,10.8,5,2.92,"no","no",2
2813,33,137.8,95,23.43,235.5,128,20.02,268.1,70,12.06,11,6,2.97,"no","yes",2
2814,0,129.3,80,21.98,142.7,101,12.13,258.3,89,11.62,12.3,4,3.32,"no","no",3
2815,0,115.6,77,19.65,213.6,100,18.16,218.4,72,9.83,10.7,6,2.89,"no","no",1
2816,23,221.9,114,37.72,254.7,84,21.65,250.5,117,11.27,7.2,5,1.94,"no","yes",2
2818,0,61.3,91,10.42,194.4,94,16.52,143.1,80,6.44,11.4,9,3.08,"no","no",1
2819,0,183.8,113,31.25,164.7,110,14,111,87,5,10.1,4,2.73,"yes","no",1
2821,27,154.1,122,26.2,195.3,150,16.6,276.7,86,12.45,13.2,2,3.56,"no","yes",4
2822,0,252,101,42.84,170.2,105,14.47,209.2,64,9.41,5.7,5,1.54,"no","no",0
2823,0,163.1,94,27.73,291.7,108,24.79,96.4,111,4.34,11.2,3,3.02,"yes","no",0
2824,0,198.3,80,33.71,187,89,15.9,133.5,96,6.01,16.6,4,4.48,"no","no",2
2826,0,128.3,78,21.81,215.3,120,18.3,143.7,140,6.47,14.3,9,3.86,"no","no",2
2827,0,187.9,110,31.94,200.5,101,17.04,202.6,125,9.12,10.2,11,2.75,"no","no",2
2830,26,257.2,108,43.72,224.3,122,19.07,204,118,9.18,12.6,4,3.4,"no","yes",1
2831,0,124.6,90,21.18,146.4,70,12.44,169.4,95,7.62,10.5,6,2.84,"no","no",1
2832,0,175.1,144,29.77,216.9,69,18.44,243.7,146,10.97,9.9,3,2.67,"no","no",1
2833,0,124.3,91,21.13,173.4,105,14.74,256.3,109,11.53,7.5,5,2.03,"no","no",3
2834,0,271.6,130,46.17,156,131,13.26,136.3,108,6.13,11.6,9,3.13,"no","no",2
2835,0,219.9,80,37.38,143.3,117,12.18,130.6,69,5.88,11.7,7,3.16,"no","no",1
2836,33,183.3,115,31.16,201.4,87,17.12,177.4,84,7.98,10.4,15,2.81,"no","yes",3
2837,0,101.1,119,17.19,214.4,67,18.22,179.5,112,8.08,10.3,5,2.78,"no","no",2
2838,0,203.3,70,34.56,228.9,97,19.46,222.2,118,10,14.3,3,3.86,"no","no",1
2839,35,175.4,88,29.82,190,65,16.15,138.7,94,6.24,10.5,3,2.84,"no","yes",2
2841,41,171.6,110,29.17,136.1,78,11.57,183.4,103,8.25,10.8,7,2.92,"no","yes",0
2842,0,78.7,98,13.38,225.6,102,19.18,150.4,106,6.77,14,8,3.78,"no","no",0
2843,20,211.9,110,36.02,215.1,120,18.28,238.5,107,10.73,9.4,2,2.54,"no","yes",0
2844,0,63.7,101,10.83,195.8,95,16.64,210.1,87,9.45,10,6,2.7,"no","no",1
2845,0,173.4,100,29.48,213.7,74,18.16,141.5,69,6.37,11.5,4,3.11,"no","no",1
2846,0,237.7,98,40.41,207.1,121,17.6,182.2,95,8.2,4.5,4,1.22,"yes","no",0
2847,0,225.9,123,38.4,162.8,106,13.84,272.1,85,12.24,10.1,4,2.73,"no","no",1
2848,32,173,101,29.41,209.4,93,17.8,231.1,91,10.4,12.2,4,3.29,"yes","yes",0
2849,0,224.9,102,38.23,143.8,87,12.22,198.9,105,8.95,8,2,2.16,"no","no",0
2850,0,237.7,122,40.41,181.5,91,15.43,185.7,151,8.36,7.7,4,2.08,"no","no",1
2851,0,137,128,23.29,217,116,18.45,182.1,86,8.19,10,5,2.7,"no","no",2
2852,0,142.5,109,24.23,176.1,107,14.97,189.6,88,8.53,8.2,3,2.21,"no","no",2
2853,0,142.4,126,24.21,126.2,118,10.73,274.2,71,12.34,4.6,4,1.24,"no","no",1
2854,21,147,112,24.99,197.3,43,16.77,267.4,93,12.03,8.7,3,2.35,"no","yes",2
2855,0,220.3,124,37.45,188.6,101,16.03,278.4,98,12.53,10.6,4,2.86,"no","no",1
2856,0,149.2,96,25.36,260.7,116,22.16,201,120,9.05,8.1,2,2.19,"no","no",1
2857,0,204.4,88,34.75,137.5,111,11.69,226,100,10.17,10,4,2.7,"no","no",0
2858,0,216.8,77,36.86,207.3,117,17.62,228.6,117,10.29,5.6,2,1.51,"no","no",1
2859,28,308,123,52.36,247.8,128,21.06,152.9,103,6.88,7.4,3,2,"no","yes",1
2860,0,58,125,9.86,67.5,116,5.74,185.9,136,8.37,11.5,3,3.11,"no","no",0
2861,0,173.2,80,29.44,236.2,94,20.08,240.2,84,10.81,11.8,6,3.19,"no","no",2
2862,19,210.3,90,35.75,241.8,87,20.55,215.7,102,9.71,13.1,3,3.54,"no","yes",4
2863,24,58.9,125,10.01,305.5,90,25.97,158.9,73,7.15,12.1,6,3.27,"no","yes",0
2864,0,236.8,102,40.26,167.1,87,14.2,280.2,115,12.61,9.7,3,2.62,"no","no",3
2865,0,228.9,102,38.91,160.7,136,13.66,203.1,109,9.14,12.5,2,3.38,"no","no",0
2867,0,146.7,128,24.94,106.2,74,9.03,197.7,104,8.9,11.1,4,3,"no","no",2
2868,0,237.3,83,40.34,154,65,13.09,237,105,10.67,11.2,6,3.02,"no","no",1
2870,20,186.9,114,31.77,256.3,91,21.79,334.7,104,15.06,8.9,2,2.4,"no","yes",1
2871,0,86.1,100,14.64,259.8,113,22.08,148,79,6.66,9.1,9,2.46,"no","no",2
2872,0,212.3,89,36.09,215.4,127,18.31,186.8,73,8.41,11.3,2,3.05,"no","no",2
2873,0,151,98,25.67,120.6,119,10.25,152.8,81,6.88,9.2,2,2.48,"no","no",2
2874,0,158.6,67,26.96,130.4,96,11.08,229.8,80,10.34,6.9,5,1.86,"no","no",2
2876,32,212.3,77,36.09,251.5,78,21.38,208.7,85,9.39,6.6,2,1.78,"no","yes",3
2877,0,234.4,61,39.85,179.3,111,15.24,285.5,117,12.85,10.4,6,2.81,"no","no",3
2878,0,176.8,92,30.06,187.5,97,15.94,196.8,88,8.86,6.5,3,1.76,"no","no",2
2879,19,157.3,123,26.74,257.7,94,21.9,190.4,107,8.57,9.6,6,2.59,"no","yes",0
2880,26,146.6,68,24.92,172.8,67,14.69,173.8,113,7.82,10,2,2.7,"no","yes",1
2881,0,260.5,108,44.29,102.4,110,8.7,129.7,148,5.84,9.8,5,2.65,"no","no",1
2882,20,146.1,98,24.84,277.4,104,23.58,137.7,100,6.2,6.2,3,1.67,"no","yes",1
2884,0,209.4,49,35.6,237.4,117,20.18,239.2,98,10.76,9.8,11,2.65,"no","no",1
2886,0,190.9,44,32.45,161.4,109,13.72,231.9,100,10.44,8.4,2,2.27,"no","no",1
2887,0,144.4,88,24.55,264.6,105,22.49,185.4,94,8.34,9.9,3,2.67,"no","no",1
2888,50,208.8,130,35.5,132.9,104,11.3,136.7,107,6.15,11.1,4,3,"no","yes",2
2889,36,77.6,141,13.19,207,60,17.6,255.7,115,11.51,10.9,2,2.94,"no","yes",1
2891,0,240.8,104,40.94,144.5,92,12.28,125.7,98,5.66,11.6,1,3.13,"no","no",0
2892,0,114.8,98,19.52,192.6,101,16.37,259,108,11.66,12.2,5,3.29,"no","no",0
2893,34,138.8,80,23.6,142,108,12.07,183.8,77,8.27,11.8,7,3.19,"no","yes",1
2894,27,209.8,112,35.67,155,80,13.18,251.5,111,11.32,7.2,6,1.94,"no","yes",0
2895,0,134.9,98,22.93,248.4,130,21.11,236.2,113,10.63,14.7,2,3.97,"no","no",3
2896,0,164,99,27.88,153.1,102,13.01,123.8,104,5.57,6.4,4,1.73,"yes","no",0
2897,0,245.5,130,41.74,192.7,54,16.38,141.7,83,6.38,9.1,4,2.46,"no","no",1
2898,32,80.3,94,13.65,199.9,124,16.99,170.8,117,7.69,16.6,3,4.48,"no","yes",0
2899,0,90.7,90,15.42,207.5,109,17.64,169.4,96,7.62,5.6,5,1.51,"no","no",2
2900,36,190.3,115,32.35,256.6,78,21.81,214.9,145,9.67,3.8,4,1.03,"no","yes",1
2903,15,252.4,106,42.91,187.8,69,15.96,259.6,137,11.68,10,3,2.7,"no","yes",2
2904,32,183.4,94,31.18,269.1,120,22.87,203.5,38,9.16,6.7,4,1.81,"no","yes",5
2905,0,183.4,103,31.18,141.9,113,12.06,200.4,122,9.02,10.4,9,2.81,"yes","no",2
2906,0,155.2,100,26.38,135.9,84,11.55,184.6,82,8.31,3.8,9,1.03,"no","no",3
2907,19,165.8,122,28.19,186.9,89,15.89,249.7,78,11.24,0,0,0,"no","yes",1
2908,0,209.4,67,35.6,273.8,89,23.27,150.2,88,6.76,12.8,1,3.46,"no","no",0
2910,0,174.1,102,29.6,99.1,118,8.42,211.6,126,9.52,7.7,2,2.08,"no","no",2
2911,0,175.7,78,29.87,184.6,96,15.69,156.9,92,7.06,9.1,2,2.46,"no","no",2
2912,0,256.5,87,43.61,222.1,101,18.88,156.7,122,7.05,13,3,3.51,"yes","no",1
2913,0,170.2,89,28.93,187.5,83,15.94,119.5,100,5.38,4.3,3,1.16,"no","no",0
2914,0,139.6,92,23.73,250.2,115,21.27,158.1,79,7.11,10.8,4,2.92,"no","no",1
2915,34,208.8,119,35.5,142.1,106,12.08,214.6,87,9.66,12.5,4,3.38,"no","yes",4
3,0,243.4,114,41.38,121.2,110,10.3,162.6,104,7.32,12.2,5,3.29,"no","no",0
4,0,299.4,71,50.9,61.9,88,5.26,196.9,89,8.86,6.6,7,1.78,"yes","no",2
5,0,166.7,113,28.34,148.3,122,12.61,186.9,121,8.41,10.1,3,2.73,"yes","no",3
6,0,223.4,98,37.98,220.6,101,18.75,203.9,118,9.18,6.3,6,1.7,"yes","no",0
7,24,218.2,88,37.09,348.5,108,29.62,212.6,118,9.57,7.5,7,2.03,"no","yes",3
8,0,157,79,26.69,103.1,94,8.76,211.8,96,9.53,7.1,6,1.92,"yes","no",0
81,0,201.1,99,34.19,303.5,74,25.8,224,119,10.08,13.2,2,3.56,"no","no",1
82,0,215.4,104,36.62,204.8,79,17.41,278.5,109,12.53,12.6,5,3.4,"yes","no",3
83,25,165.6,123,28.15,136.1,95,11.57,175.7,90,7.91,11,2,2.97,"no","yes",3
9,0,184.5,97,31.37,351.6,80,29.89,215.8,90,9.71,8.7,4,2.35,"no","no",1
